rec_id,noise_rec,snr_target_db,fs_target,snr_in_db,snr_out_db,snr_improve_db,rmse,nrmse_std,prd_percent,z_snr_out_db,z_snr_improve_db,z_rmse,z_nrmse_std,z_prd_percent,zref_offset,n_samples_eval
200,bw,10,250.0,9.99999999974028,2.6882965086709243,-7.311703491069356,0.2891181348272395,0.7338126168688273,73.38126168706684,2.6882964893947503,-7.311703510345531,0.2891181371595202,0.7338126184973419,73.38126184991827,-0.16802828013896942,7500
200,bw,15,250.0,14.999999999135333,2.6615754976506945,-12.338424501484639,0.290008938726148,0.7360735720336272,73.60735720354738,2.661575475586429,-12.338424523548905,0.29000894115870496,0.7360735739034325,73.60735739052788,-0.16802828013896942,7500
201,bw,0,250.0,-8.999393216208483e-11,4.173693138450536,4.173693138540529,0.12286201235192402,0.6184653074185292,61.84653074216067,4.173693128485099,4.173693128575093,0.12286201353470405,0.6184653081281026,61.846530813117994,-0.2279324308037758,7500
201,bw,5,250.0,4.9999999996720526,4.175073562734057,-0.8249264369379956,0.12284248778552943,0.6183670242573935,61.83670242604703,4.175073550424991,-0.8249264492470614,0.12284248900126692,0.6183670251337022,61.83670251367791,-0.2279324308037758,7500
201,bw,10,250.0,9.999999998919579,4.210309810131648,-5.789690188787931,0.12234515929624064,0.6158635619493291,61.586356195239354,4.210309792321399,-5.78969020659818,0.12234516058454314,0.6158635632121454,61.58635632152099,-0.2279324308037758,7500
201,bw,15,250.0,14.99999999654005,4.243159160401369,-10.75684083613868,0.12188333338810173,0.6135388132594506,61.35388132625033,4.243159144653343,-10.756840851886707,0.12188333464260337,0.6135388143718323,61.35388143748851,-0.2279324308037758,7500
202,bw,0,250.0,-5.5269464418386785e-11,2.681513150521082,2.6815131505763516,0.1763416697566373,0.7343859211748873,73.43859211779106,2.681513128442412,2.6815131284976816,0.17634167051922578,0.7343859230416235,73.43859230446466,-0.1742694452404976,7500
202,bw,5,250.0,4.999999999781862,2.689572723112645,-2.3104272766692167,0.17617811951905304,0.7337048059736281,73.37048059766484,2.68957270301567,-2.3104272967661914,0.17617812024073903,0.7337048076712375,73.37048076742578,-0.1742694452404976,7500
202,bw,10,250.0,9.99999999926683,2.564170716410608,-7.435829282856222,0.17874013040883438,0.744374460683991,74.43744606870554,2.564170699656663,-7.435829299610167,0.17874013107222167,0.7443744621197921,74.43744621228562,-0.1742694452404976,7500
202,bw,15,250.0,14.999999997638156,2.667809475726016,-12.332190521912139,0.17662010251025517,0.7355454718048271,73.5545471807855,2.667809448738654,-12.332190548899503,0.17662010337386183,0.7355454740901928,73.55454740932204,-0.1742694452404976,7500
203,bw,0,250.0,2.796549653003632e-12,2.602422599008457,2.6024225990056604,0.37180039168679635,0.7411035097925673,74.11035097940275,2.60242260370267,2.6024226036998734,0.3718003912393722,0.7411035093920446,74.11035093935047,-0.24320495128631592,7500
203,bw,5,250.0,4.999999999965486,2.5853828135293684,-2.414617186436118,0.3725304973602345,0.7425588172349552,74.25588172364178,2.5853828079586587,-2.4146171920068276,0.3725304973521856,0.7425588177111965,74.25588177126595,-0.24320495128631592,7500
203,bw,10,250.0,9.9999999998475,2.6007354891287164,-7.399264510718783,0.37187261561124474,0.7412474725346636,74.1247472536124,2.6007354851125646,-7.399264514734935,0.3718726155366541,0.7412474728773991,74.12474728788597,-0.24320495128631592,7500
203,bw,15,250.0,14.999999999474392,2.616171234236715,-12.383828765237677,0.37121234547701915,0.7399313671059797,73.99313671074373,2.616171232610518,-12.383828766863875,0.37121234530042047,0.7399313672445117,73.99313672459698,-0.24320495128631592,7500
205,bw,0,250.0,-1.0812039555130041e-10,6.265888152011727,6.265888152119848,0.08947443513307672,0.4860775826559611,48.60775826585713,6.265888158200763,6.265888158308884,0.08947443515241003,0.48607758230961184,48.60775823122219,-0.36895617842674255,7500
205,bw,5,250.0,4.999999999614733,6.56635400589008,1.566354006275347,0.08643222092799974,0.46955049171064167,46.95504917131632,6.56635398316352,1.5663539835487867,0.08643222123441126,0.4695504929392168,46.955049294173826,-0.36895617842674255,7500
205,bw,10,250.0,9.999999998738321,6.654968953264606,-3.345031045473715,0.08555490733285509,0.46478440996980847,46.47844099723043,6.654968965796282,-3.345031032942039,0.08555490728886729,0.464784409299235,46.47844093017307,-0.36895617842674255,7500
